Sentiment,Tweets
[1],['WACH Maharashtra Fit India Freedom un  flagged off from Gateway of India in Mumbai  NSG Commandos partic… ']
[1],['        ']
[1],['  Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidity …']
[0],['  Death toll in Kinnaur landslide rises to  rescue operations halted\nead More \nkinnaurlandslide…']
[1],['Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidit… ']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['  Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidity …']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidit… ']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From N at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From N at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated AM Mumbai Weather']
[1],['  ight now Drizzle emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['ight now Drizzle emperature C Humidity  Wind From W at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From SW at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From SW at KPH Updated AM Mumbai Weather']
[1],['  As of  am Mumbai weather F  C haze humidity  wind  mph']
[1],['As of  am Mumbai weather F  C haze humidity  wind  mph']
[1],['  ight now Haze emperature C Humidity  Wind From N at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From N at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From SW at KPH Updated AM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From SW at KPH Updated AM Mumbai Weather']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['Sorry for no biggbossott and Anupamaa updates today to piss off my timeline  \n\nGot headache thanks to Mumbais u… ']
[1],['  As of  pm Mumbai weather F  C haze humidity  wind  mph']
[1],['As of  pm Mumbai weather F  C haze humidity  wind  mph']
