Sentiment,Tweets
[3],['  Mumbai\nMumbaiLocal\n\nGet Set Go\n\nill the time the App isnt ready \nOffline Verification Procedure for Covid Vacc…']
[3],['SOP for issue of season pass for fully vaccinated commuters in Mumbai local train\n\nMM mumbailocal ']
[3],['Mumbai local trains Issuing of monthly railway passes begins from tomorrow\n\nMumbailocaltrain mumbailocal… ']
[3],['  Mumbai\nMumbaiLocal\n\nGet Set Go\n\nill the time the App isnt ready \nOffline Verification Procedure for Covid Vacc…']
[3],['  Mumbai\nMumbaiLocal\n\nGet Set Go\n\nill the time the App isnt ready \nOffline Verification Procedure for Covid Vacc…']
[3],['Mumbai\nMumbaiLocal\n\nGet Set Go\n\nill the time the App isnt ready \nOffline Verification Procedure for Covid… ']
[3],['he Brihanmumbai Municipal Corporation said citizens who have completed  days after the second dose are required… ']
[3],['  he issuing of passes for local trains to start from th August informs  municipal commissioner ISChahal  \n…']
[3],['  Mumbai  In order to enable citizens to travel in suburban trains offline verification procedure for CovidVaccine amp  issu…']
[3],['Mumbai  In order to enable citizens to travel in suburban trains offline verification procedure for… ']
[3],['  egarding mumbailocal  offline Q code passes to fully vaccinated people to be made available from tomorrow Desks will…']
[3],['  egarding mumbailocal  offline Q code passes to fully vaccinated people to be made available from tomorrow Desks will…']
[3],['  egarding mumbailocal  offline Q code passes to fully vaccinated people to be made available from tomorrow Desks will…']
[3],['  he issuing of passes for local trains to start from th August informs  municipal commissioner ISChahal  \n…']
[3],['he issuing of passes for local trains to start from th August informs  municipal commissioner ISChahal… ']
[3],['  egarding mumbailocal  offline Q code passes to fully vaccinated people to be made available from tomorrow Desks will…']
[3],['egarding mumbailocal  offline Q code passes to fully vaccinated people to be made available from tomorrow Desk… ']
[3],['  Speed × Mumbai Local\n\nmumbai mumbailocal ']
[3],['Speed × Mumbai Local\n\nmumbai mumbailocal ']
[3],['When a Mumbaikar hears Platform no  ki gaadi ab platform no  se rawana hogi\n\nmumbailocal mumbaikar ']
[3],['WatchVideo Only  NaviMumbai residents under  eligible for local train travel from August  \nVideo… ']
[3],['  Mumbai Qbased passes for boarding local trains to be issued at  railway stations\nmumbailocal  ']
[3],['  Mumbai Qbased passes for boarding local trains to be issued at  railway stations\nmumbailocal  ']
[3],['Mumbai Qbased passes for boarding local trains to be issued at  railway stations\nmumbailocal… ']
[3],['Mumbai Qbased passes for boarding local trains to be issued at  railway stations\nmumbailocal… ']
[1],['  FPJLegal rain travel essential for Mumbaikars says Bombay HC seeks government to finalise permission for vaccinated\nrepo…']
[3],['MiddayPoll\n\naking vaccines is subjective to personal choice hence it should not be forced for travel or living… ']
[3],['  Finally\nSo we can travel by local trains from the th of August\nBut we have to complete two doses of Vaccine…']
[3],['  Just Go Go See all the Beauty in the World\n\n\n\n\nmumbai mumbailocal mumbaikar india bombay maharashtra local…']
[3],['Just Go Go See all the Beauty in the World\n\n\n\n\nmumbai mumbailocal mumbaikar india bombay maharashtra… ']
[1],['  FPJLegal rain travel essential for Mumbaikars says Bombay HC seeks government to finalise permission for vaccinated\nrepo…']
[3],['Catching a MumbaiLocal while running is always teamwork\nhe one standing at pole watches you running and moves ar… ']
[3],['  hank you  sirCitizens who took two doses of Corona vaccine were made available for local travel to Mumbai on I…']
[3],['  IMP  WhatsApp number to get your vaccination certificate is  Listen to know how you can travel on the MumbaiLocal…']
[3],['  IMP  WhatsApp number to get your vaccination certificate is  Listen to know how you can travel on the MumbaiLocal…']
[3],['  IMP  WhatsApp number to get your vaccination certificate is  Listen to know how you can travel on the MumbaiLocal…']
[3],['IMP  WhatsApp number to get your vaccination certificate is  Listen to know how you can travel on the… ']
[3],['hank you  sirCitizens who took two doses of Corona vaccine were made available for local travel to Mum… ']
[3],['  NaviMumbai Double dose train pass Only  under  NMMC citizens can travel reports   \nMumbaiLocal\n\nhttps…']
[3],['  Mumbai MumbaiLocal\nMaha govt’s decision to allow fully vaccinated people to use\xa0local trains\xa0from August  is unlikel…']
