,Screen Name ,User Name ,Tweet Created At,Tweet Text,User Location,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited ,Replied
61,mayankgogri,Mayank Gogri,2021-08-11 14:49:22,"RT @RakshitaPathak: City that literally never sleeps! #Bombay
.
#mumbai #maharashtra #mumbaiweather #Mumbai https://t.co/yq1lS27Adf","मुंबई, भारत",2,False,Twitter Web App,0,False,None
62,RetweetsMumbai,Mumbai News & Retweets,2021-08-11 14:46:43,"RT @RakshitaPathak: City that literally never sleeps! #Bombay
.
#mumbai #maharashtra #mumbaiweather #Mumbai https://t.co/yq1lS27Adf",Mumbai,2,False,RetweetsMumbaiOne,0,False,None
63,RakshitaPathak,Rakshita R Pathak (रक्षिता पाठक),2021-08-11 14:45:26,"City that literally never sleeps! #Bombay
.
#mumbai #maharashtra #mumbaiweather #Mumbai https://t.co/yq1lS27Adf",India,2,False,Twitter for iPhone,2,False,None
64,MyMumbaiWeather,My Mumbai Weather,2021-08-11 05:06:42,#MumbaiWeather Partly Cloudy today! With a high of 30C and a low of 26C.,"Mumbai, India",0,False,IFTTT,0,False,None
65,iamsdadia,Shreyans,2021-08-11 02:31:15,"#MumbaiWeather - Sunrise: August 11, 2021 at 06:18AM Partly Cloudy today! With a high of: 31C and a low of:26C #DailyUpdate #WeatherReports",Mumbai,0,False,IFTTT,0,False,None
66,RetweetsMumbai,Mumbai News & Retweets,2021-08-10 22:42:38,"RT @mumbaitez: #MumbaiRains | #WATCH Latest Visuals of #VIDEO going #Viral on #SocialMedia from #Bhandup Villeage Rd, #Mumbai of people fal…",Mumbai,23,False,RetweetsMumbaiOne,0,False,None
67,nishantgauli_,HELP🇮🇳INDIA Covid19,2021-08-10 22:41:00,"RT @mumbaitez: #MumbaiRains | #WATCH Latest Visuals of #VIDEO going #Viral on #SocialMedia from #Bhandup Villeage Rd, #Mumbai of people fal…","Mumbai, India",23,False,Twitter for Android,0,False,None
68,DrKarspeaking,Anindya Kar,2021-08-10 06:38:30,What kind of silly vibe is this? #mumbaiweather https://t.co/RVtPpDPgFM,"Kolkata, India",0,False,Twitter for iPhone,4,False,None
69,MyMumbaiWeather,My Mumbai Weather,2021-08-10 05:06:15,#MumbaiWeather Cloudy today! With a high of 30C and a low of 26C.,"Mumbai, India",0,False,IFTTT,0,False,None
70,MumbaiMet,Mumbai Weather,2021-08-10 04:05:55,Expect below normal #MumbaiRains to continue for another week at least. Significant rains still not in sight for no… https://t.co/u8nReGGCUD,All over mumbai,0,False,Twitter Web App,11,False,None
71,iamsdadia,Shreyans,2021-08-10 02:31:18,"#MumbaiWeather - Sunrise: August 10, 2021 at 06:17AM Mostly Cloudy today! With a high of: 31C and a low of:26C #DailyUpdate #WeatherReports",Mumbai,0,False,IFTTT,0,False,None
72,RetweetsMumbai,Mumbai News & Retweets,2021-08-09 16:17:12,"RT @ompsyram: Sunday Long Drive 🚗 🌧 
.
Happy Rainy Sunday 
.
#mumbai #mumbairains #sunday #MumbaiWeather #rains #sky #clouds #monsoon 
____…",Mumbai,21,False,RetweetsMumbaiOne,0,False,None
73,maruti_speaks,@Maruti_Gadekar,2021-08-09 16:11:57,"RT @ompsyram: Sunday Long Drive 🚗 🌧 
.
Happy Rainy Sunday 
.
#mumbai #mumbairains #sunday #MumbaiWeather #rains #sky #clouds #monsoon 
____…","Pune, India🇮🇳",21,False,Twitter for Android,0,False,None
74,RetweetsMumbai,Mumbai News & Retweets,2021-08-09 07:28:42,RT @ninadb: @IndiaWeatherMan So now this has been the case for past years in #Mumbai. A deluge in a week or 3-4 days in June and July and j…,Mumbai,1,False,RetweetsMumbaiOne,0,False,None
75,ninadb,ninadb,2021-08-09 07:23:44,@IndiaWeatherMan So now this has been the case for past years in #Mumbai. A deluge in a week or 3-4 days in June an… https://t.co/bMe3PdKvQq,"Mumbai, India",1,False,Twitter for Android,11,False,1424631547504693259
76,MyMumbaiWeather,My Mumbai Weather,2021-08-09 05:05:54,#MumbaiWeather Mostly Cloudy today! With a high of 31C and a low of 26C.,"Mumbai, India",0,False,IFTTT,0,False,None
77,iamsdadia,Shreyans,2021-08-09 02:31:02,"#MumbaiWeather - Sunrise: August 9, 2021 at 06:17AM Mostly Cloudy today! With a high of: 31C and a low of:26C #DailyUpdate #WeatherReports",Mumbai,0,False,IFTTT,0,False,None
